transaction_id,transaction_date,city,neighborhood,property_type,rooms,floor,total_floors,year_built,surface_sqm,lat,lng,is_furnished,amenities_count,amenities_list,sale_price_eur,is_verified,data_source
MD-00013576,2025-03-28,Chișinău,Ciocana Nouă,APARTMENT,4,3,10,2012,113.5,47.040001,28.88018,True,4,balcony|elevator|furnished|storage_room,272000,True,real
MD-00013577,2025-10-22,Strășeni,,APARTMENT,2,2,4,1961,47.8,47.142568,28.621153,True,3,balcony|furnished|parking,40000,True,real
MD-00013578,2025-07-05,Chișinău,Botanica,APARTMENT,5,9,15,2020,175.6,47.000518,28.945146,False,2,elevator|parking,420000,True,real
MD-00013579,2024-10-17,Taraclia,,HOUSE,4,1,3,1985,109.7,45.895996,28.659519,False,4,garden|parking|storage_room|terrace,50000,True,real
MD-00013580,2025-05-10,Chișinău,Botanica Veche,APARTMENT,2,5,9,1983,55.8,47.008103,28.947259,False,3,balcony|elevator|storage_room,76000,True,real
MD-00013581,2024-07-01,Chișinău,Dumbrava,APARTMENT,3,3,10,2018,77.7,47.012092,28.740823,False,3,balcony|elevator|parking,100000,True,real
MD-00013582,2025-04-11,Leova,,HOUSE,4,1,1,1988,176.8,46.462237,28.258026,True,5,fireplace|furnished|garage|pool|terrace,93100,True,real
MD-00013583,2024-05-31,Bălți,,APARTMENT,3,7,9,1978,76.3,47.774277,27.944887,True,3,balcony|elevator|furnished,65000,True,real
MD-00013584,2025-04-27,Căușeni,,APARTMENT,2,9,9,1977,58.6,46.620586,29.419694,True,3,balcony|elevator|furnished,44000,True,real
MD-00013585,2025-06-27,Chișinău,Valea Trandafirilor,APARTMENT,2,1,3,1951,69.7,46.99552,28.793863,True,3,balcony|furnished|storage_room,124000,True,real
MD-00013586,2025-08-09,Chișinău,Cuza-Vodă,APARTMENT,2,8,9,1984,56.3,47.006928,28.907481,False,2,balcony|elevator,65000,True,real
MD-00013587,2026-03-19,Căușeni,,APARTMENT,2,9,9,1975,49.0,46.625818,29.396352,False,2,balcony|elevator,41000,True,real
MD-00013588,2025-10-09,Chișinău,Buiucani,APARTMENT,3,4,5,1968,78.4,47.073003,28.81295,False,1,balcony,127000,True,real
MD-00013589,2025-09-04,Strășeni,,APARTMENT,3,4,10,1981,91.4,47.126476,28.60553,False,2,balcony|elevator,86000,True,real
MD-00013590,2024-10-09,Bălți,,APARTMENT,1,6,9,1975,41.5,47.751164,27.928933,True,3,balcony|elevator|furnished,40000,True,real
MD-00013591,2025-10-17,Edineț,,HOUSE,3,1,3,1965,135.8,48.167831,27.320061,False,3,garage|garden|storage_room,80000,True,real
MD-00013592,2026-06-23,Chișinău,Mălina Mică,APARTMENT,3,6,9,1971,97.8,46.998282,28.795406,True,4,balcony|elevator|furnished|storage_room,153700,True,real
MD-00013593,2026-03-21,Chișinău,Centru,HOUSE,5,1,1,1982,119.2,46.986118,28.78893,False,0,,251000,True,real
MD-00013594,2026-04-02,Chișinău,Sîngera,APARTMENT,2,5,6,1996,70.2,46.913617,28.976515,True,3,balcony|furnished|storage_room,66500,True,real
MD-00013595,2025-12-25,Chișinău,Râșcani,APARTMENT,1,7,15,2025,50.8,47.043014,28.84734,False,3,balcony|elevator|parking,110000,True,real
MD-00013596,2025-08-23,Fălești,,APARTMENT,2,1,4,1946,54.2,47.703832,27.722897,True,2,balcony|furnished,30800,True,real
MD-00013597,2025-03-29,Chișinău,Poșta Veche,HOUSE,4,1,2,2001,84.3,47.036796,28.851006,False,5,garage|garden|parking|pool|storage_room,180000,True,real
MD-00013598,2026-04-02,Chișinău,Râșcani,APARTMENT,2,6,9,1981,61.6,47.048503,28.873091,False,1,elevator,93500,True,real
MD-00013599,2026-03-18,Bălți,,APARTMENT,3,5,5,1982,95.5,47.753029,27.923032,False,2,balcony|storage_room,87800,True,real
MD-00013600,2026-04-29,Chișinău,Poșta Veche,APARTMENT,3,1,9,1981,105.7,47.031465,28.871701,True,2,elevator|furnished,159000,True,real
MD-00013601,2025-02-15,Strășeni,,HOUSE,6,1,2,2003,110.6,47.154321,28.596656,False,3,garage|garden|storage_room,63000,True,real
MD-00013602,2025-07-03,Ungheni,,APARTMENT,1,1,4,1964,35.0,47.19264,27.832134,False,2,balcony|storage_room,30000,True,real
MD-00013603,2024-01-24,Fălești,,HOUSE,5,1,2,1998,141.3,47.698329,27.728756,False,2,garage|garden,81000,True,real
MD-00013604,2025-07-07,Soroca,,APARTMENT,2,8,9,1988,51.4,48.173358,28.297443,False,2,balcony|elevator,28200,True,real
MD-00013605,2024-04-01,Chișinău,Stăuceni,APARTMENT,2,13,15,2012,48.0,47.076563,28.866819,False,3,balcony|elevator|storage_room,105000,True,real
MD-00013606,2026-03-09,Chișinău,Buiucani,APARTMENT,3,7,9,1983,66.3,47.050851,28.809819,False,2,balcony|elevator,102000,True,real
MD-00013607,2025-10-31,Chișinău,Ciocana Nouă,APARTMENT,3,2,5,1994,77.7,47.03903,28.879353,False,2,balcony|fireplace,97000,True,real
MD-00013608,2026-03-11,Chișinău,Valea Trandafirilor,APARTMENT,2,2,9,1975,47.1,47.024034,28.859435,False,2,balcony|elevator,95000,True,real
MD-00013609,2026-01-01,Chișinău,Ciocana Nouă,APARTMENT,3,2,5,1990,80.1,47.045268,28.925026,True,3,balcony|furnished|storage_room,100000,True,real
MD-00013610,2025-09-11,Chișinău,Buiucani,HOUSE,6,1,2,1976,128.3,47.037702,28.767234,False,4,garage|garden|storage_room|terrace,185000,True,real
MD-00013611,2025-05-10,Chișinău,Codru,APARTMENT,5,1,10,2015,148.2,46.977728,28.816722,False,3,balcony|elevator|parking,234000,True,real
MD-00013612,2024-03-10,Bălți,,APARTMENT,2,7,9,1984,52.1,47.759078,27.933644,False,2,balcony|elevator,40000,True,real
MD-00013613,2025-07-22,Chișinău,Botanica,APARTMENT,3,8,13,2026,65.1,46.964245,28.850433,False,2,balcony|elevator,124300,True,real
MD-00013614,2025-05-12,Chișinău,Cricova,APARTMENT,4,5,10,2012,132.4,47.144749,28.863541,False,4,balcony|elevator|parking|storage_room,222000,True,real
MD-00013615,2024-05-20,Chișinău,Ciocana,HOUSE,5,1,1,1990,239.7,47.015497,28.908081,False,3,parking|pool|storage_room,320000,True,real
MD-00013616,2025-02-07,Chișinău,Alba-Iulia,APARTMENT,3,9,10,1992,90.8,47.061248,28.79053,False,3,balcony|elevator|fireplace,114900,True,real
MD-00013617,2026-04-29,Chișinău,Râșcani,APARTMENT,1,15,15,2018,53.7,47.03511,28.849024,False,3,balcony|elevator|parking,155000,True,real
MD-00013618,2025-09-17,Edineț,,APARTMENT,1,9,9,2006,46.0,48.161552,27.304754,False,0,,32300,True,real
MD-00013619,2024-01-20,Chișinău,Sculeni,HOUSE,3,1,2,2012,169.4,47.021471,28.791297,False,3,garage|garden|storage_room,447000,True,real
MD-00013620,2024-04-20,Chișinău,Ciocana Nouă,HOUSE,5,1,1,1989,162.2,47.002029,28.883756,False,1,garden,292000,True,real
MD-00013621,2025-01-26,Chișinău,Bogdan Voievod,APARTMENT,2,5,8,2010,61.2,47.046064,28.859387,False,2,elevator|storage_room,99000,True,real
MD-00013622,2025-07-22,Chișinău,Sîngera,APARTMENT,3,1,9,1981,90.9,46.920326,28.985742,False,3,balcony|elevator|parking,67000,True,real
MD-00013623,2024-06-05,Bălți,,APARTMENT,2,7,9,1990,49.7,47.76609,27.931569,False,1,balcony,39000,True,real
MD-00013624,2026-03-31,Chișinău,Centru,APARTMENT,3,9,10,1984,77.7,46.998071,28.772501,False,2,balcony|elevator,130000,True,real
MD-00013625,2026-04-07,Chișinău,Botanica,APARTMENT,2,1,5,1981,60.1,46.983168,28.913711,True,1,furnished,60000,True,real
MD-00013626,2025-02-03,Chișinău,Mălina Mică,APARTMENT,2,3,15,2014,69.5,46.983508,28.804821,False,4,balcony|elevator|parking|storage_room,287000,True,real
MD-00013627,2026-01-21,Chișinău,Durlești,APARTMENT,3,1,15,2016,67.5,47.04251,28.754678,True,4,balcony|elevator|furnished|parking,109300,True,real
MD-00013628,2024-03-12,Chișinău,Poșta Veche,APARTMENT,3,2,9,2012,91.4,47.035847,28.840794,False,1,balcony,176600,True,real
MD-00013629,2025-11-04,Chișinău,Alba-Iulia,HOUSE,4,1,1,1997,180.5,47.04845,28.814172,False,2,garage|storage_room,368000,True,real
MD-00013630,2026-05-31,Chișinău,Sculeni,APARTMENT,4,2,5,1987,149.0,47.02439,28.813607,False,2,balcony|storage_room,190000,True,real
MD-00013631,2024-12-06,Chișinău,Centru,APARTMENT,3,1,5,1989,73.9,47.013961,28.851192,True,2,balcony|furnished,181000,True,real
MD-00013632,2025-04-17,Soroca,,APARTMENT,1,3,5,1969,38.3,48.155584,28.314949,False,1,balcony,20000,True,real
MD-00013633,2025-07-29,Taraclia,,APARTMENT,3,4,5,1967,96.4,45.894439,28.662618,True,3,balcony|furnished|storage_room,45000,True,real
MD-00013634,2026-06-04,Chișinău,Trușeni,APARTMENT,3,10,14,2010,76.1,47.055153,28.712599,False,3,balcony|elevator|storage_room,72000,True,real
MD-00013635,2024-04-24,Chișinău,Botanica,APARTMENT,1,1,5,1994,43.3,47.006157,28.858166,False,1,balcony,45000,True,real
MD-00013636,2024-12-26,Rezina,,APARTMENT,5,2,5,1968,148.3,47.756207,28.945974,False,2,balcony|storage_room,72100,True,real
MD-00013637,2025-12-31,Chișinău,Râșcani,HOUSE,5,1,3,2003,95.6,47.021196,28.854089,False,2,garage|garden,175000,True,real
MD-00013638,2025-07-29,Bălți,,HOUSE,6,1,2,2002,147.9,47.745947,27.924803,True,4,fireplace|furnished|garden|terrace,86000,True,real
MD-00013639,2025-11-24,Chișinău,Telecentru,HOUSE,4,1,2,2006,175.5,46.990718,28.824476,False,3,garden|parking|terrace,245000,True,real
MD-00013640,2025-07-04,Chișinău,Râșcani,APARTMENT,2,3,5,1980,64.0,47.056473,28.870298,False,2,balcony|storage_room,92000,True,real
MD-00013641,2025-01-15,Chișinău,Botanica Veche,APARTMENT,2,4,6,1995,54.3,46.98307,28.873527,True,3,balcony|elevator|furnished,60000,True,real
MD-00013642,2024-08-19,Chișinău,Centru,APARTMENT,5,5,9,1986,161.1,47.005152,28.868988,True,3,balcony|elevator|furnished,267000,True,real
MD-00013643,2026-03-20,Chișinău,Stăuceni,APARTMENT,2,6,12,2011,50.9,47.065385,28.855855,False,3,balcony|elevator|parking,92400,True,real
MD-00013644,2026-06-26,Chișinău,Râșcani,HOUSE,4,1,1,2001,83.4,47.046341,28.815292,True,4,furnished|garage|garden|terrace,260000,True,real
MD-00013645,2024-12-26,Chișinău,Buiucani,HOUSE,5,1,1,2014,207.3,47.010356,28.817592,False,2,fireplace|garden,600000,True,real
MD-00013646,2024-11-20,Chișinău,Aeroport,APARTMENT,1,9,9,1980,51.6,46.95997,28.881223,False,2,balcony|elevator,60900,True,real
MD-00013647,2025-07-12,Chișinău,Telecentru,APARTMENT,1,1,4,1967,45.2,47.007832,28.805949,False,1,balcony,46000,True,real
MD-00013648,2025-11-10,Chișinău,Telecentru,APARTMENT,3,3,5,1962,77.6,46.989505,28.8174,False,2,balcony|storage_room,82000,True,real
MD-00013649,2025-08-17,Chișinău,Botanica,APARTMENT,3,1,4,1964,68.9,47.00586,28.864532,True,2,balcony|furnished,97000,True,real
MD-00013650,2024-09-27,Chișinău,Telecentru,APARTMENT,2,7,9,1980,48.2,47.007516,28.821347,False,2,balcony|elevator,70000,True,real
MD-00013651,2025-10-20,Chișinău,Mălina Mică,APARTMENT,1,1,4,1968,34.7,47.011624,28.832888,False,2,balcony|storage_room,50500,True,real
MD-00013652,2024-11-30,Chișinău,Râșcani,APARTMENT,3,4,5,2008,90.2,47.025967,28.862925,True,2,balcony|furnished,165000,True,real
MD-00013653,2025-09-11,Chișinău,Durlești,HOUSE,3,1,1,2002,306.2,47.035697,28.772733,True,5,furnished|garage|garden|storage_room|terrace,576000,True,real
MD-00013654,2025-09-26,Bălți,,APARTMENT,2,6,9,1971,71.0,47.76716,27.9444,True,3,balcony|elevator|furnished,59000,True,real
MD-00013655,2025-12-12,Chișinău,Botanica Veche,APARTMENT,1,1,9,1972,33.1,46.973572,28.870781,True,4,balcony|elevator|furnished|storage_room,36000,True,real
MD-00013656,2026-03-04,Chișinău,Centru,APARTMENT,2,4,12,2021,50.5,47.016525,28.795758,False,3,balcony|elevator|storage_room,118000,True,real
MD-00013657,2025-07-24,Chișinău,Buiucani,HOUSE,5,1,2,2005,156.6,47.07209,28.786861,False,3,garage|parking|storage_room,240000,True,real
MD-00013658,2024-07-22,Chișinău,Centru,APARTMENT,1,3,5,1991,45.3,47.002568,28.828338,True,2,furnished|storage_room,62000,True,real
MD-00013659,2025-12-24,Chișinău,Buiucani,APARTMENT,1,1,7,1995,36.4,47.02426,28.823885,False,1,balcony,45000,True,real
MD-00013660,2026-01-19,Chișinău,Sculeni,HOUSE,4,1,2,2014,106.4,47.021475,28.756886,False,3,garage|storage_room|terrace,299000,True,real
MD-00013661,2024-11-01,Chișinău,Cricova,HOUSE,5,1,3,2003,132.3,47.12693,28.841792,False,6,fireplace|garage|garden|parking|storage_room|terrace,229100,True,real
MD-00013662,2024-08-30,Chișinău,Telecentru,HOUSE,4,1,3,2000,189.4,46.994127,28.804196,False,4,fireplace|garden|parking|storage_room,320000,True,real
MD-00013663,2024-11-30,Chișinău,Durlești,APARTMENT,2,9,13,2022,49.3,47.044571,28.778252,False,3,elevator|parking|storage_room,65000,True,real
MD-00013664,2026-01-16,Chișinău,Sîngera,APARTMENT,2,2,5,1993,56.3,46.923736,28.979148,False,1,elevator,47000,True,real
MD-00013665,2026-01-19,Chișinău,Râșcani,APARTMENT,2,9,13,2024,47.3,47.035021,28.876685,True,5,balcony|elevator|furnished|parking|storage_room,150000,True,real
MD-00013666,2026-06-28,Chișinău,Râșcani,APARTMENT,1,2,9,1981,53.1,47.052442,28.869878,False,2,balcony|elevator,67000,True,real
MD-00013667,2024-03-23,Chișinău,Dumbrava,APARTMENT,4,5,5,1981,127.9,47.015064,28.742976,False,2,balcony|parking,150000,True,real
MD-00013668,2025-04-14,Chișinău,Alba-Iulia,HOUSE,4,1,3,1974,164.1,47.044673,28.789507,False,4,garage|garden|storage_room|terrace,320000,True,real
MD-00013669,2026-05-10,Taraclia,,APARTMENT,4,1,9,1984,119.2,45.905979,28.660555,False,1,elevator,40000,True,real
MD-00013670,2026-05-27,Chișinău,Ciocana,APARTMENT,3,2,9,1987,104.5,47.043654,28.881683,True,3,balcony|elevator|furnished,160000,True,real
MD-00013671,2024-12-19,Chișinău,Botanica,APARTMENT,2,5,9,1990,47.5,46.96271,28.848828,False,2,balcony|elevator,51000,True,real
MD-00013672,2025-11-15,Chișinău,Buiucani,APARTMENT,1,8,10,1981,41.1,47.058474,28.784908,True,4,balcony|elevator|furnished|storage_room,37000,True,real
MD-00013673,2025-01-31,Rezina,,HOUSE,3,1,1,2003,166.9,47.755895,28.94994,False,3,garage|garden|storage_room,97600,True,real
MD-00013674,2025-12-19,Chișinău,Botanica,HOUSE,3,1,2,2001,179.2,47.001338,28.879829,True,3,furnished|garage|garden,590000,True,real
MD-00013675,2024-12-19,Chișinău,Ciocana,APARTMENT,4,2,10,1991,116.8,47.014127,28.87381,True,3,balcony|elevator|furnished,181000,True,real
MD-00013676,2025-08-02,Chișinău,Botanica,APARTMENT,3,5,13,2012,94.8,46.973451,28.909971,False,3,balcony|elevator|storage_room,280000,True,real
MD-00013677,2025-04-08,Chișinău,Râșcani,APARTMENT,3,2,16,2016,84.7,47.067004,28.833613,False,3,elevator|parking|storage_room,205000,True,real
MD-00013678,2024-10-12,Chișinău,Râșcani,APARTMENT,2,5,9,1985,63.7,47.026748,28.871069,True,4,balcony|elevator|furnished|storage_room,94000,True,real
MD-00013679,2025-08-17,Chișinău,Sculeni,APARTMENT,1,2,5,1964,46.4,47.059355,28.80209,True,2,balcony|furnished,71000,True,real
MD-00013680,2024-07-20,Chișinău,Botanica,APARTMENT,5,6,10,1984,191.9,46.957435,28.864755,False,3,balcony|elevator|storage_room,288000,True,real
MD-00013681,2026-04-11,Chișinău,Valea Trandafirilor,APARTMENT,1,3,9,1978,37.4,47.020579,28.770517,False,3,balcony|elevator|storage_room,84000,True,real
MD-00013682,2026-03-03,Chișinău,Dumbrava,HOUSE,4,1,1,1997,135.2,47.008039,28.740046,False,4,fireplace|garage|garden|storage_room,190000,True,real
MD-00013683,2025-10-07,Bălți,,APARTMENT,2,2,5,1995,75.2,47.760878,27.910245,True,3,balcony|furnished|storage_room,75000,True,real
MD-00013684,2024-05-19,Chișinău,Codru,HOUSE,5,1,2,1976,86.4,46.959053,28.79592,False,1,garden,81100,True,real
MD-00013685,2025-07-21,Chișinău,Centru,APARTMENT,1,9,9,2015,50.7,47.01368,28.831741,False,4,balcony|elevator|parking|storage_room,160000,True,real
MD-00013686,2025-01-11,Chișinău,Centru,APARTMENT,2,8,9,1989,60.4,47.008169,28.785815,False,2,balcony|elevator,105000,True,real
MD-00013687,2024-02-08,Chișinău,Ciocana Nouă,APARTMENT,2,4,4,1965,54.0,47.046083,28.929351,False,1,balcony,50000,True,real
MD-00013688,2024-06-07,Chișinău,Centru,HOUSE,5,1,1,1976,134.7,46.996156,28.800113,False,2,garden|parking,283400,True,real
MD-00013689,2025-01-14,Chișinău,Centru,APARTMENT,3,4,10,1992,83.9,46.995726,28.833195,False,1,balcony,147300,True,real
MD-00013690,2026-06-13,Bălți,,HOUSE,5,1,1,1980,144.7,47.785108,27.903982,False,2,fireplace|garden,109500,True,real
MD-00013691,2025-06-20,Chișinău,Botanica,HOUSE,4,1,3,1987,163.0,46.978651,28.841934,True,3,furnished|garage|garden,390000,True,real
MD-00013692,2025-02-05,Chișinău,Botanica Veche,APARTMENT,4,7,9,1971,147.1,47.004215,28.920002,True,4,balcony|elevator|furnished|storage_room,215000,True,real
MD-00013693,2025-05-03,Chișinău,Ciocana,APARTMENT,1,9,9,1988,38.1,47.015863,28.897007,True,3,balcony|elevator|furnished,43000,True,real
MD-00013694,2025-05-31,Bălți,,APARTMENT,1,2,5,1985,27.9,47.764731,27.932868,False,1,balcony,21000,True,real
MD-00013695,2024-04-11,Căușeni,,HOUSE,4,1,3,1997,192.7,46.630967,29.426396,False,2,garage|storage_room,77000,True,real
MD-00013696,2025-07-24,Comrat,,APARTMENT,3,5,9,1977,74.5,46.281085,28.680267,True,3,balcony|elevator|furnished,57000,True,real
MD-00013697,2026-02-15,Chișinău,Ciocana Nouă,APARTMENT,2,5,5,1986,57.4,47.053464,28.903671,True,3,furnished|parking|storage_room,50000,True,real
MD-00013698,2026-05-06,Chișinău,Ciocana,APARTMENT,2,4,11,2013,58.4,47.034195,28.912927,False,2,elevator|storage_room,130000,True,real
MD-00013699,2024-09-20,Chișinău,Durlești,APARTMENT,3,4,9,1980,67.9,47.023305,28.766773,True,3,balcony|elevator|furnished,76000,True,real
MD-00013700,2025-09-14,Leova,,APARTMENT,3,9,9,1981,71.0,46.474144,28.260944,False,2,balcony|elevator,45000,True,real
MD-00013701,2026-01-22,Chișinău,Telecentru,HOUSE,4,1,1,2006,234.5,46.99547,28.806598,False,4,fireplace|garage|garden|storage_room,510000,True,real
MD-00013702,2026-04-30,Chișinău,Ciocana,HOUSE,5,1,1,1999,310.5,46.999909,28.900181,False,4,fireplace|garden|parking|storage_room,460000,True,real
MD-00013703,2024-10-01,Chișinău,Botanica,APARTMENT,2,3,11,2023,61.3,46.972231,28.863968,False,3,balcony|elevator|parking,95000,True,real
MD-00013704,2026-05-03,Chișinău,Râșcani,APARTMENT,5,10,14,2013,150.8,47.023674,28.846642,False,2,balcony|elevator,350000,True,real
MD-00013705,2024-11-18,Chișinău,Tohatin,HOUSE,3,1,3,1998,130.7,47.015307,28.97742,False,3,garden|parking|storage_room,164000,True,real
MD-00013706,2025-10-27,Chișinău,Buiucani,APARTMENT,3,3,5,1963,96.5,47.035927,28.813851,True,2,balcony|furnished,115000,True,real
MD-00013707,2025-07-10,Chișinău,Durlești,APARTMENT,1,2,5,1990,41.3,47.036725,28.754297,False,1,balcony,27000,True,real
MD-00013708,2024-03-03,Briceni,,APARTMENT,3,9,9,1982,69.8,48.35657,27.084157,True,2,elevator|furnished,48000,True,real
MD-00013709,2026-05-02,Chișinău,Râșcani,APARTMENT,1,9,9,1991,42.1,47.048874,28.878523,False,3,balcony|elevator|storage_room,78500,True,real
MD-00013710,2025-11-06,Chișinău,Mălina Mică,APARTMENT,2,1,5,1990,54.8,47.014138,28.806308,True,2,balcony|furnished,60800,True,real
MD-00013711,2026-01-14,Chișinău,Botanica,APARTMENT,4,2,4,1954,115.6,46.986877,28.877458,False,1,balcony,235000,True,real
MD-00013712,2025-05-13,Chișinău,Botanica Veche,HOUSE,5,1,2,2007,155.4,46.991491,28.87019,False,2,garden|parking,375000,True,real
MD-00013713,2026-04-21,Comrat,,APARTMENT,4,10,10,2003,116.0,46.287713,28.642881,True,2,balcony|furnished,160000,True,real
MD-00013714,2024-07-16,Leova,,HOUSE,5,1,3,2003,86.0,46.472128,28.246403,False,4,fireplace|garage|garden|storage_room,57000,True,real
MD-00013715,2024-08-14,Bălți,,APARTMENT,2,3,9,1983,62.9,47.774781,27.926581,True,4,balcony|elevator|furnished|storage_room,41900,True,real
MD-00013716,2024-11-17,Chișinău,Centru,APARTMENT,2,2,6,1993,55.5,47.011798,28.793911,False,1,balcony,110000,True,real
MD-00013717,2024-09-13,Chișinău,Râșcani,HOUSE,3,1,3,2008,246.1,47.027456,28.838203,False,3,garden|storage_room|terrace,480000,True,real
MD-00013718,2026-05-07,Chișinău,Buiucani,HOUSE,6,1,2,2006,234.2,47.044511,28.76819,True,4,furnished|garage|garden|pool,460000,True,real
MD-00013719,2026-01-04,Chișinău,Botanica,APARTMENT,4,4,4,1946,111.9,46.994131,28.854105,False,1,balcony,127700,True,real
MD-00013720,2024-09-28,Chișinău,Botanica,APARTMENT,3,11,16,2020,85.9,47.006734,28.863022,False,3,balcony|elevator|storage_room,158000,True,real
MD-00013721,2026-04-29,Chișinău,Alba-Iulia,HOUSE,4,1,1,2011,271.2,47.045677,28.777277,False,3,garage|garden|terrace,490000,True,real
MD-00013722,2026-04-18,Chișinău,Telecentru,APARTMENT,1,5,5,1969,40.5,47.002164,28.816886,False,2,balcony|storage_room,45000,True,real
MD-00013723,2026-06-10,Strășeni,,APARTMENT,3,4,4,1969,91.5,47.153041,28.626129,True,3,balcony|furnished|parking,75800,True,real
MD-00013724,2024-07-26,Chișinău,Centru,APARTMENT,1,2,9,1978,36.5,46.99173,28.856179,True,3,elevator|furnished|parking,70000,True,real
MD-00013725,2025-08-05,Chișinău,Ciocana,HOUSE,6,1,1,1998,126.2,46.991373,28.8757,False,1,garden,250000,True,real
MD-00013726,2025-09-27,Chișinău,Buiucani,APARTMENT,2,5,9,1975,50.5,47.044021,28.79999,False,2,balcony|elevator,60000,True,real
MD-00013727,2024-06-18,Chișinău,Mălina Mică,APARTMENT,2,4,9,1989,56.9,46.991065,28.781986,False,1,elevator,89900,True,real
MD-00013728,2025-07-06,Chișinău,Bogdan Voievod,APARTMENT,1,3,4,1968,44.2,47.044575,28.823978,False,1,balcony,51800,True,real
